date,Before Translation,Review,Author,Location,Before Pronoun Resolution,Brand,Flavour,No of Ratings,Price,Product Rating,Review Rating,Review Title,Root,SKU,Source
2021-05-01 00:00:00+00:00,,"I loved that this was gluten free and organic. However, when I tried one I could literally crunch on the sugar in the gummy. Good for what it was but it was too much sugar for me.",Dockstation,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-03-09 00:00:00+00:00,,My kids love these!!!,Randi Miller,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-09-21 00:00:00+00:00,,It does not get sticky and tastes great!,Cosme Gal,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-07-05 00:00:00+00:00,,"I would not give these to kids. These are way too sweet and not palatable. They are hard to eat. It's too bad, because the ingredients are decent, but they over did it with the sugar. They are a little sickeningly sweet compared to other brands.",Woodland Poppy,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-08-10 00:00:00+00:00,,"Not typically a fan of sugary snacks, but as far as those go, these are fairly innocuous. I have these sent to my nephews along with fig bars for them to bring with them as snacks at school.",Derek,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-09-28 00:00:00+00:00,,"I love Annie's gummies. These however arrived melter or something. I have bags of slimy mis-shaped goo that tastes gritty.I cant pack them with my kids because its slime.
It may have been a fluke",Angela,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-02-11 00:00:00+00:00,,Soggy. All fruit snacks have a water/liquid-like substance in the pouches.,K,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-03-07 00:00:00+00:00,,These really are fantastic tasting snacks. I have not tasted their equal. The mouthfeel is also far superior to any other gummy fruit snack I've eaten.,Madfear Sledgebreaker,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-09-19 00:00:00+00:00,,Good tasting and safe for little one with just a few teeth.,OKC Bike rider,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-07-26 00:00:00+00:00,,These are VERY sticky so be aware. I put them in the fridge for a bit to help keep them from sticking together or to everything they touch.,Jenn,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-09-23 00:00:00+00:00,,"I LOVE Annie’s gummies. The only problem I had with this order is that almost all bags of gummies were stale. That is the only complaint I have. Other than that, I buy the gummies in the store often and enjoy them thoroughly. Great buy, if you’re willing to endure a little staleness!",KJR,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-11-22 00:00:00+00:00,,These fruit snacks are delicious! My kids love them and so do I. I do wish they were a little bit cheaper.,Steve D.,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-05-11 00:00:00+00:00,,The kids love em,natalie reed,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-02-10 00:00:00+00:00,,"I love these fruit snacks, although I think they’re expensive. I only received 22 pouches instead of 24. Disappointed. The box was damaged on a couple of the corners; the fruit box alone was sent, not in a mailing box, that was interesting. It looked tampered with.",Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-11-23 00:00:00+00:00,,This product came defective TWICE! It’s like they got wet then vacuum sealed. From the texture being wet they are now all grainy. Very unsatisfactory,Oregon girl 💚,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-11-09 00:00:00+00:00,,My fav. fruit snacks ever!,Amanda,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2016-12-28 00:00:00+00:00,,"My daughter loves these.  They taste great, even to me (an adult.) A much better alternative to sugary gummy bears!",RobinATL,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-08-02 00:00:00+00:00,,"First of all, this isn't a health food. This is a treat that we buy for the kids and something that we buy from Amazon's Subscribe and Save program.
The product is great. Compared to all the other fruit snacks out there, these pack a flavorful punch and contain no artificial flavors, synthetic colors or preservatives. They are made with pectin, which comes from fruit (instead of gelatin) and so my four year old--who sometimes worries about eating animals and goes veggie for a week or two, can always have her treat. We buy a lot of Annie's products, and this is easily one of my faves! Thumbs up from this mom.
And a quick note: this product has been on our shopping list for two years with no price change or reduction in count or quality. Kinda rare these days, and I appreciate the consistency.
I'm not paid for my review, my opinions are my own and reflect my family's experience.",Annora Harbick,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-01-10 00:00:00+00:00,,LOVE THE TEXTURE OF THESE GUMMIES,ming,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-09-10 00:00:00+00:00,,"I like the fact that they are healthy, but the Welch's ones are far better tasting.",Kristin,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,3,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-03-10 00:00:00+00:00,,House favorite.,Erin T.,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-03-03 00:00:00+00:00,,"I buy these every time my husband and I take a trip (yes, they're for adults, to :) ). While I know sugar is still not the best for you, it make me feel better to know I can have a treat with better ingredients in them. Love the variety of flavors as well. They have a different texture than other well-know fruit snacks, but definitely something you can get used to and enjoy!",Ann Waltman,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-09-26 00:00:00+00:00,,"These are legitimately the best gummies I've ever tasted.  I let my family try some, they said the exact same thing.  You taste how organic it really is, INSTANTLY.  I am certain this will not be my only time ordering them.  Just wanted something new and organic to try, it was very worth it.",Marc Edward Vargo Jr.,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-06-11 00:00:00+00:00,,"Completely tasteless. Every ""flavour"" was the same boring nothing. Tiny packets too.",ToeBroken,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-02-10 00:00:00+00:00,,My daughter loves these,Kjo,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-11-08 00:00:00+00:00,,test great,Amazon Customer,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-05-01 00:00:00+00:00,,"I bought this hoping for a better snack alternative but it’s not good at all... I think I may miss the gluten, idk... the Graham crackers are the only edible thing in the bunch... but I’m no health but so....",Jessika Chacoa,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-08-28 00:00:00+00:00,,These are a huge win with my kiddos and dont make me feel as guilty for giving to them.  I feel like annies is a brand i can trust!,monique,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-03-27 00:00:00+00:00,,"These are really good for a quick, healthy snack.",Bal Isle,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2017-05-20 00:00:00+00:00,,Grandson loves them.,Oiler fan,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-11-16 00:00:00+00:00,,These came all melted together.  To melt a fruit snack it seems it would take temperatures that are not conducive to health code standards.  Unacceptable.,Chris,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,1,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-07-30 00:00:00+00:00,,Tasty little snacks and priced lower than the supermarket. Enjoy :),ART,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2020-06-10 00:00:00+00:00,,"Good all natural ingredients, tasty flavors but it’s tad bit too sweet and the gummies are little too sticky in the pack",C. Johnson,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,4,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2019-11-02 00:00:00+00:00,,They are delicious and travel-friendly. Annie's is a great company.,Pauline,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-11-21 00:00:00+00:00,,"Texture felt a little off and it's a little oily for some reason. Taste wise, I did not like it.",4ataw10,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,2,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2018-02-25 00:00:00+00:00,,I love all the flavors. Makes a great snack to satisfy the sweet tooth.,Lynn,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
2021-02-19 00:00:00+00:00,,Delicious 😋,Melissa Tetrault,,,Annies,Flavor: fruit snacks 24 ct,,,4.5,5,,https://www.amazon.com/Annies-Organic-Snacks-Variety-Pouches/product-reviews/B003V5V5J6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,"Annie's Organic Bunny Fruit Snacks, Variety Pack, Gluten Free, Vegan, 24 ct",Amazon
